Rank,Paper,PageRank
1031,10.4310/CMS.2021.v19.n5.a1,0.000399387921125936
1032,10.1109/MNET.2019.1800286,0.000399387921125936
1033,10.1016/j.jcp.2019.01.030,0.000399387921125936
1034,10.1109/TNSRE.2019.2896659,0.000399387921125936
1035,10.3390/math9172144,0.000399387921125936
1036,10.22331/q-2021-11-24-587,0.000399387921125936
1037,10.1007/s10916-018-1072-9,0.000399387921125936
1038,10.1038/s41467-019-12490-1,0.000399387921125936
1039,10.1145/2959100.2959171,0.000399387921125936
1040,10.1016/j.robot.2015.01.003,0.000399387921125936
1041,10.1109/ICARCV.2018.8581147,0.000399387921125936
1042,10.2514/1.G003724,0.000399387921125936
1043,10.4310/CMS.2019.v17.n5.a11,0.000399387921125936
1044,10.1109/ACCESS.2019.2891969,0.000399387921125936
1045,10.1038/s41598-019-47148-x,0.000399387921125936
1046,10.1016/j.neunet.2019.06.009,0.000399387921125936
1047,10.1109/ICHI.2019.8904728,0.000399387921125936
1048,10.1145/3237192,0.000399387921125936
1049,10.1088/1742-5468/ab3456,0.000399387921125936
1050,10.1145/3357384.3357925,0.000399387921125936
1051,10.1016/j.jcp.2019.05.008,0.000399387921125936
1052,10.1016/j.ascom.2019.03.004,0.000399387921125936
1053,10.1109/ICECAI62591.2024.10674750,0.000399387921125936
1054,10.1029/2018GL080404,0.000399387921125936
1055,10.1007/s10115-017-1145-y,0.000399387921125936
1056,10.1109/IJCNN.2011.6033350,0.000399387921125936
1057,10.18653/v1/P19-1309,0.000399387921125936
1058,10.1109/FIT.2018.00064,0.000399387921125936
1059,10.1109/BigData.2018.8621990,0.000399387921125936
1060,10.1371/journal.pcbi.1007129,0.000399387921125936
1061,10.1016/j.jcp.2019.05.027,0.000399387921125936
1062,10.1109/ACCESS.2019.2903568,0.000399387921125936
1063,10.1016/j.ins.2018.07.040,0.000399387921125936
1064,10.1145/3203217.3203282,0.000399387921125936
1065,10.1109/ICASSP.2019.8682790,0.000399387921125936
1066,10.1038/s41746-019-0112-2,0.000399387921125936
1067,10.1038/s41377-019-0139-9,0.000399387921125936
1068,10.1016/j.jcp.2019.06.041,0.000399387921125936
1069,10.1561/2200000071,0.000399387921125936
1070,10.1109/BigData.2018.8622151,0.000399387921125936
1071,10.1109/IJCNN.2018.8489690,0.000399387921125936
1072,10.1051/0004-6361/201833800,0.000399387921125936
1073,10.1109/JIOT.2019.2908019,0.000399387921125936
1074,10.3390/make1040060,0.000399387921125936
1075,10.1098/rsfs.2018.0083,0.000399387921125936
1076,10.1007/978-3-319-93034-3_3,0.000399387921125936
1077,10.13140/RG.2.2.18688.89602,0.000399387921125936
1078,10.1016/j.eswa.2018.06.034,0.000399387921125936
1079,10.14569/IJACSA.2019.0100582,0.000399387921125936
1080,10.26502/acbr.50170058,0.000399387921125936
1081,10.1109/TPAMI.2016.2635136,0.000399387921125936
1082,10.1007/s10994-020-05895-3,0.000399387921125936
1083,10.13140/RG.2.2.18890.00965,0.000399387921125936
1084,10.13140/RG.2.2.32311.78245,0.000399387921125936
1085,10.1162/EVCO_a_00118,0.000399387921125936
1086,10.1109/TCYB.2018.2871503,0.000399387921125936
1087,10.1103/PhysRevB.99.155131,0.000399387921125936
1088,10.1007/s10994-019-05864-5,0.000399387921125936
1089,10.3233/IDA-163209,0.000399387921125936
1090,10.1073/pnas.1900654116,0.000399387921125936
1091,10.1016/j.trc.2019.11.022,0.000399387921125936
1092,10.1073/pnas.1901326117,0.000399387921125936
1093,10.1145/3287560.3287572,0.000399387921125936
1094,10.1038/s41598-019-48444-2,0.000399387921125936
1095,10.1504/IJOGCT.2021.10035077,0.000399387921125936
1096,10.3390/s19040974,0.000399387921125936
1097,10.1109/TNNLS.2019.2952029,0.000399387921125936
1098,10.1109/GlobalSIP.2016.7906054,0.000399387921125936
1099,10.1109/CEC.2016.7748347,0.000399387921125936
1100,10.1038/s41467-020-14454-2,0.000399387921125936
1101,10.1007/978-3-030-22368-7_26,0.000399387921125936
1102,10.5220/0007581508300836,0.000399387921125936
1103,10.1002/sam.11461,0.000399387921125936
1104,10.1016/j.sigpro.2020.107486,0.000399387921125936
1105,10.1109/LCSYS.2019.2921158,0.000399387921125936
1106,10.1109/ACCESS.2019.2903130,0.000399387921125936
1107,10.1039/C9ME00039A,0.000399387921125936
1108,10.1109/CDC40024.2019.9029226,0.000399387921125936
1109,10.1137/20M1336072,0.000399387921125936
1110,10.1007/s41109-019-0162-z,0.000399387921125936
1111,10.1016/j.inffus.2017.07.001,0.000399387921125936
1112,10.1109/TSP.2019.2952046,0.000399387921125936
1113,10.1109/ACCESS.2021.3119000,0.000399387921125936
1114,10.1109/MSP.2019.2951469,0.000399387921125936
1115,10.1109/LSP.2019.2906826,0.000399387921125936
1116,10.1007/s41109-019-0195-3,0.000399387921125936
1117,10.1109/TKDE.2021.3079836,0.000399387921125936
1118,10.1109/ACCESS.2019.2916341,0.000399387921125936
1119,10.1109/TNNLS.2013.2238682,0.000399387921125936
1120,10.1007/s11222-020-09946-6,0.000399387921125936
1121,10.1007/s10618-011-0232-z,0.000399387921125936
1122,10.1126/sciadv.aay6946,0.000399387921125936
1123,10.1109/TGRS.2018.2828161,0.000399387921125936
1124,10.1109/IPDPSW.2019.00051,0.000399387921125936
1125,10.1109/TLA.2015.7350026,0.000399387921125936
1126,10.1145/3292500.3330691,0.000399387921125936
1127,10.1016/j.jcp.2020.109338,0.000399387921125936
1128,10.1109/TVCG.2019.2934433,0.000399387921125936
1129,10.1016/j.scico.2020.102450,0.000399387921125936
1130,10.1145/3308558.3314139,0.000399387921125936
1131,10.18653/v1/P19-1191,0.000399387921125936
1132,10.1007/978-3-030-01418-6_48,0.000399387921125936
1133,10.1145/3219819.3219962,0.000399387921125936
1134,10.1109/IVS.2018.8500607,0.000399387921125936
1135,10.3390/e21070627,0.000399387921125936
1136,10.21437/Interspeech.2019-2454,0.000399387921125936
1137,10.1145/3308558.3313446,0.000399387921125936
1138,10.1145/3292500.3330905,0.000399387921125936
1139,10.1609/aaai.v33i01.33014755,0.000399387921125936
1140,10.1109/IJCNN.2018.8489675,0.000399387921125936
1141,10.1117/12.2531198,0.000399387921125936
1142,10.1137/20M1346778,0.000399387921125936
1143,10.5220/0007456306910698,0.000399387921125936
1144,10.1109/TCI.2020.2964201,0.000399387921125936
1145,10.1137/19M1297919,0.000399387921125936
1146,10.1109/TVCG.2019.2934619,0.000399387921125936
1147,10.1109/SSCI.2018.8628811,0.000399387921125936
1148,10.1109/IWOBI.2017.7985525,0.000399387921125936
1149,10.1109/ICPHM.2019.8819383,0.000399387921125936
1150,10.1109/TGRS.2019.2959248,0.000399387921125936
1151,10.1103/PhysRevResearch.2.033199,0.000399387921125936
1152,10.1145/3298689.3347058,0.000399387921125936
1153,10.1007/978-3-030-27615-7_20,0.000399387921125936
1154,10.1145/3314221.3314638,0.000399387921125936
1155,10.3390/e21100924,0.000399387921125936
1156,10.1103/PhysRevLett.123.170602,0.000399387921125936
1157,10.1089/big.2016.0048,0.000399387921125936
1158,10.1007/978-3-030-29888-3_21,0.000399387921125936
1159,10.1145/3328932,0.000399387921125936
1160,10.1109/ICDE.2019.00208,0.000399387921125936
1161,10.1109/ACII.2019.8925507,0.000399387921125936
1162,10.1145/3240323.3240388,0.000399387921125936
1163,10.1088/1361-6420/ab5a21,0.000399387921125936
1164,10.1017/S0956792521000073,0.000399387921125936
1165,10.1007/978-3-030-01424-7_13,0.000399387921125936
1166,10.1109/TVCG.2019.2934614,0.000399387921125936
1167,10.3390/w10111536,0.000399387921125936
1168,10.1063/5.0128446,0.000399387921125936
1169,10.1016/j.jcp.2020.109456,0.000399387921125936
1170,10.1007/978-3-030-33850-3_6,0.000399387921125936
1171,10.1109/IPIN.2019.8911792,0.000399387921125936
1172,10.1145/3397191,0.000399387921125936
1173,10.1016/j.neucom.2018.09.104,0.000399387921125936
1174,10.18653/v1/D19-1272,0.000399387921125936
1175,10.1016/j.ijforecast.2020.06.008,0.000399387921125936
1176,10.1103/PhysRevResearch.2.033429,0.000399387921125936
1177,10.1364/OSAC.2.003438,0.000399387921125936
1178,10.1142/S0219649220400134,0.000399387921125936
1179,10.1561/2200000054,0.000399387921125936
1180,10.4230/LIPIcs.ICDT.2019.24,0.000399387921125936
1181,10.1109/ICCChina.2019.8855868,0.000399387921125936
1182,10.1007/978-3-030-28954-6_11,0.000399387921125936
1183,10.1109/MSP.2019.2935234,0.000399387921125936
1184,10.1109/TC.2020.2994391,0.000399387921125936
1185,10.1109/JSAC.2020.3000405,0.000399387921125936
1186,10.1109/ICMLA.2018.00185,0.000399387921125936
1187,10.1109/TITS.2018.2883823,0.000399387921125936
1188,10.1109/ICASSP40776.2020.9053252,0.000399387921125936
1189,10.1145/3267935.3267946,0.000399387921125936
1190,10.1007/s42484-020-00023-9,0.000399387921125936
1191,10.1016/j.media.2020.101714,0.000399387921125936
1192,10.1049/iet-its.2019.0428,0.000399387921125936
1193,10.1016/j.physd.2020.132636,0.000399387921125936
1194,10.1007/978-3-030-32245-8_4,0.000399387921125936
1195,10.1109/TVT.2019.2951501,0.000399387921125936
1196,10.3389/fbioe.2020.00260,0.000399387921125936
1197,10.1109/embc.2019.8857242,0.000399387921125936
1198,10.1109/TBCAS.2019.2953001,0.000399387921125936
1199,10.1109/RADAR.2019.8835656,0.000399387921125936
1200,10.1109/IPDPS47924.2020.00053,0.000399387921125936
1201,10.1145/3434185,0.000399387921125936
1202,10.1007/978-3-030-45442-5_1,0.000399387921125936
1203,10.3389/fpls.2019.01750,0.000399387921125936
1204,10.1038/s42254-019-0097-4,0.000399387921125936
1205,10.1145/3425501,0.000399387921125936
1206,10.3389/fbioe.2020.00158,0.000399387921125936
1207,10.21468/SciPostPhys.8.4.070,0.000399387921125936
1208,10.1145/3338466.3358922,0.000399387921125936
1209,10.1016/j.imavis.2020.103927,0.000399387921125936
1210,10.1109/IJCNN.2019.8851798,0.000399387921125936
1211,10.1145/3351095.3372870,0.000399387921125936
1212,10.1007/978-3-030-32251-9_65,0.000399387921125936
1213,10.1109/TIP.2020.3021789,0.000399387921125936
1214,10.1073/pnas.1916634117,0.000399387921125936
1215,10.1016/j.artint.2020.103367,0.000399387921125936
1216,10.1109/DSAA.2019.00016,0.000399387921125936
1217,10.1145/3126686.3126735,0.000399387921125936
1218,10.1109/TSP.2020.3012952,0.000399387921125936
1219,10.1109/TIP.2020.3024026,0.000399387921125936
1220,10.1109/TIE.2019.2962438,0.000399387921125936
1221,10.1109/TNNLS.2021.3082568,0.000399387921125936
1222,10.1088/1367-2630/abb64c,0.000399387921125936
1223,10.1088/1751-8121/ab8ff4,0.000399387921125936
1224,10.1109/FG47880.2020.00056,0.000399387921125936
1225,10.1103/PhysRevResearch.2.033075,0.000399387921125936
1226,10.1073/pnas.1907373117,0.000399387921125936
1227,10.1016/j.neucom.2014.08.082,0.000399387921125936
1228,10.3390/e22090999,0.000399387921125936
1229,10.1038/s41567-021-01201-7,0.000399387921125936
1230,10.1109/DEXA.2017.36,0.000399387921125936
1231,10.1109/TVCG.2020.2986996,0.000399387921125936
1232,10.1007/s00799-020-00288-2,0.000399387921125936
1233,10.1021/acs.jpclett.0c00527,0.000399387921125936
1234,10.1145/3387514.3405886,0.000399387921125936
1235,10.1145/3219819.3220056,0.000399387921125936
1236,10.1109/ICASSP40776.2020.9053342,0.000399387921125936
1237,10.1016/j.neuroimage.2019.116132,0.000399387921125936
1238,10.1109/TKDE.2019.2946149,0.000399387921125936
1239,10.1016/j.asoc.2018.10.004,0.000399387921125936
1240,10.1109/TIE.2019.2931220,0.000399387921125936
1241,10.1088/1361-6420/abb447,0.000399387921125936
1242,10.1162/tacl_a_00413,0.000399387921125936
1243,10.1093/mnras/staa642,0.000399387921125936
1244,10.18653/v1/2020.acl-demos.2,0.000399387921125936
1245,10.1109/ICRA.2017.7989556,0.000399387921125936
1246,10.1016/j.imu.2020.100391,0.000399387921125936
1247,10.1016/j.neucom.2021.01.090,0.000399387921125936
1248,10.1109/ICDM.2019.00070,0.000399387921125936
1249,10.1109/LRA.2020.2969932,0.000399387921125936
1250,10.1103/PhysRevA.102.032420,0.000399387921125936
1251,10.1088/1475-7516/2020/07/017,0.000399387921125936
1252,10.3390/app10217524,0.000399387921125936
1253,10.1016/j.jocs.2020.101104,0.000399387921125936
1254,10.1109/TPAMI.2020.3020738,0.000399387921125936
1255,10.1007/s11280-018-0616-8,0.000399387921125936
1256,10.1109/ACCESS.2020.3007123,0.000399387921125936
1257,10.1109/ACCESS.2020.3000893,0.000399387921125936
1258,10.1088/1748-0221/15/05/C05032,0.000399387921125936
1259,10.1109/IJCNN48605.2020.9207459,0.000399387921125936
1260,10.1007/978-3-030-59713-9_62,0.000399387921125936
1261,10.1109/MeMeA49120.2020.9137134,0.000399387921125936
1262,10.3390/app10186448,0.000399387921125936
1263,10.1109/EHB50910.2020.9280115,0.000399387921125936
1264,10.1109/COMPSAC48688.2020.0-226,0.000399387921125936
1265,10.1109/TNNLS.2020.2980041,0.000399387921125936
1266,10.1016/j.patcog.2020.107281,0.000399387921125936
1267,10.1109/IJCNN48605.2020.9207472,0.000399387921125936
1268,10.1007/978-3-030-50516-5_2,0.000399387921125936
1269,10.18653/v1/2020.emnlp-main.618,0.000399387921125936
1270,10.1109/ISBI45749.2020.9098722,0.000399387921125936
1271,10.1109/TKDE.2018.2876857,0.000399387921125936
1272,10.1016/j.cmpb.2020.105532,0.000399387921125936
1273,10.3390/app10093233,0.000399387921125936
1274,10.1007/978-3-030-59728-3_18,0.000399387921125936
1275,10.1016/j.array.2019.100004,0.000399387921125936
1276,10.1007/s10489-020-01900-3,0.000399387921125936
1277,10.1088/2632-2153/ab9803,0.000399387921125936
1278,10.1098/rsta.2020.0209,0.000399387921125936
1279,10.1109/ICICCT.2018.8473301,0.000399387921125936
1280,10.1103/PhysRevB.102.075104,0.000399387921125936
1281,10.1016/j.neunet.2021.01.026,0.000399387921125936
1282,10.1109/IJCNN48605.2020.9206946,0.000399387921125936
1283,10.1109/TMI.2020.2992546,0.000399387921125936
1284,10.1109/MWC.01.1900525,0.000399387921125936
1285,10.1109/TPAMI.2021.3052758,0.000399387921125936
1286,10.1016/j.knosys.2020.105992,0.000399387921125936
1287,10.1109/CISP-BMEI51763.2020.9263564,0.000399387921125936
1288,10.1109/IJCNN48605.2020.9207351,0.000399387921125936
1289,10.1109/JSAIT.2020.3040992,0.000399387921125936
1290,10.24963/ijcai.2020/693,0.000399387921125936
1291,10.1109/EMBC44109.2020.9176279,0.000399387921125936
1292,10.1016/j.cma.2020.113552,0.000399387921125936
1293,10.1137/20M133957X,0.000399387921125936
1294,10.1145/3397271.3401078,0.000399387921125936
1295,10.1007/s10596-020-10015-0,0.000399387921125936
1296,10.1145/3383583.3398529,0.000399387921125936
1297,10.1038/s41551-021-00689-x,0.000399387921125936
1298,10.1109/TITS.2020.3043250,0.000399387921125936
1299,10.1016/j.neunet.2022.06.013,0.000399387921125936
1300,10.1109/TCYB.2015.2415032,0.000399387921125936
1301,10.1109/PIMRC48278.2020.9217343,0.000399387921125936
1302,10.1016/j.cma.2020.113620,0.000399387921125936
1303,10.18653/v1/2020.acl-main.686,0.000399387921125936
1304,10.1080/13658816.2017.1346255,0.000399387921125936
1305,10.1109/TPAMI.2021.3134200,0.000399387921125936
1306,10.1016/j.eswa.2021.115102,0.000399387921125936
1307,10.1117/12.2566332,0.000399387921125936
1308,10.1145/3357384.3358047,0.000399387921125936
1309,10.1007/978-3-319-59050-9_18,0.000399387921125936
1310,10.1115/1.4048629,0.000399387921125936
1311,10.1145/3394486.3403085,0.000399387921125936
1312,10.1016/j.eswa.2021.115285,0.000399387921125936
1313,10.1111/j.1365-246X.2006.03227.x,0.000399387921125936
1314,10.1016/j.ins.2020.12.001,0.000399387921125936
1315,10.1088/1742-5468/ac3909,0.000399387921125936
1316,10.3934/fods.2020015,0.000399387921125936
1317,10.3389/frai.2020.00044,0.000399387921125936
1318,10.1109/GLOBECOM42002.2020.9322333,0.000399387921125936
1319,10.1088/1742-5468/ac3a77,0.000399387921125936
1320,10.1145/3394171.3414535,0.000399387921125936
1321,10.9781/ijimai.2020.11.001,0.000399387921125936
1322,10.1109/TAI.2021.3067574,0.000399387921125936
1323,10.1145/3394486.3403276,0.000399387921125936
1324,10.1145/3369816,0.000399387921125936
1325,10.18130/v3-837s-3a79,0.000399387921125936
1326,10.1109/TITS.2018.2817658,0.000399387921125936
1327,10.1088/1742-5468/ac3ae8,0.000399387921125936
1328,10.1145/3383652.3423911,0.000399387921125936
1329,10.1145/3394486.3403168,0.000399387921125936
1330,10.1145/3407023.3407030,0.000399387921125936
1331,10.1007/978-3-030-42553-1_3,0.000399387921125936
1332,10.1007/s42484-020-00036-4,0.000399387921125936
1333,10.1109/VLSID.2019.00056,0.000399387921125936
1334,10.1109/TIFS.2020.3003571,0.000399387921125936
1335,10.1145/3394486.3403296,0.000399387921125936
1336,10.1016/j.compstruct.2021.113957,0.000399387921125936
1337,10.1145/3394486.3403137,0.000399387921125936
1338,10.1016/j.chaos.2021.111260,0.000399387921125936
1339,10.1145/3359566.3360076,0.000399387921125936
1340,10.1016/j.chaos.2020.109853,0.000399387921125936
1341,10.1016/j.ipm.2014.08.007,0.000399387921125936
1342,10.1109/IEEECONF49454.2021.9382621,0.000399387921125936
1343,10.1109/SSCI50451.2021.9659843,0.000399387921125936
1344,10.1109/JBHI.2021.3069169,0.000399387921125936
1345,10.1109/GLOCOM.2018.8647714,0.000399387921125936
1346,10.1145/3411832,0.000399387921125936
1347,10.1038/s41598-021-90446-6,0.000399387921125936
1348,10.1109/DSAA.2017.35,0.000399387921125936
1349,10.1109/BigData50022.2020.9378424,0.000399387921125936
1350,10.1109/TIP.2019.2954176,0.000399387921125936
1351,10.1145/3123266.3123447,0.000399387921125936
1352,10.1007/978-981-13-6661-1_1,0.000399387921125936
1353,10.3390/s19040777,0.000399387921125936
1354,10.1038/s41524-020-00431-2,0.000399387921125936
1355,10.1145/3416506.3423580,0.000399387921125936
1356,10.1109/TPAMI.2021.3054824,0.000399387921125936
1357,10.23919/FPL.2017.8056832,0.000399387921125936
1358,10.1109/JPROC.2021.3052449,0.000399387921125936
1359,10.1145/3341105.3374013,0.000399387921125936
1360,10.1109/IJCNN48605.2020.9206730,0.000399387921125936
1361,10.1073/pnas.2020324118,0.000399387921125936
